PH,Phosphorus,Potassium,Nitrogen,Temperature,Rainfall,Crop_type,Humidity,Soil_type
6.75,40.0,33.0,45.0,12.979201711381098,371.51574309208587,Soybean,80.0,brown
6.5,66.0,60.0,77.0,12.611402024827555,371.51574309208587,Cotton,80.0,brown
6.25,60.0,48.0,78.0,11.497470416606005,371.51574309208587,Sugarcane,80.0,brown
6.25,45.0,40.0,60.0,18.4009817113328,371.51574309208587,Tomato,80.0,brown
6.75,40.0,27.0,55.00000000000001,15.55387859554341,371.51574309208587,Potato,80.0,brown
5.5,49.50000000000001,38.5,55.0,19.55211870566387,371.51574309208587,Sunflower,80.0,brown
8.0,55.0,40.5,71.5,17.707230723651215,371.51574309208587,Wheat,80.0,brown
8.0,60.50000000000001,45.0,78.0,11.307900178613544,371.51574309208587,Corn,80.0,brown
8.0,66.0,49.50000000000001,84.5,15.95085202208006,371.51574309208587,Rice,80.0,brown
6.75,40.0,30.0,50.0,9.348852246179014,371.51574309208587,Barley,80.0,brown
6.25,50.0,44.0,54.0,23.46598394804529,371.51574309208587,Soybean,76.53401605195471,brown
6.5,66.0,60.0,77.0,6.27257339141366,371.51574309208587,Cotton,80.0,brown
6.75,48.0,36.0,65.0,9.41969377092774,371.51574309208587,Sugarcane,80.0,brown
5.5,40.5,35.0,55.0,14.711213705827788,371.51574309208587,Tomato,80.0,brown
6.25,50.0,36.0,66.0,15.15280832170196,371.51574309208587,Potato,80.0,brown
6.75,44.0,33.0,50.0,17.469346951578068,371.51574309208587,Sunflower,80.0,brown
6.25,50.0,36.0,66.0,7.103297843929392,371.51574309208587,Wheat,80.0,brown
6.75,44.0,30.0,60.0,10.531488448972926,371.51574309208587,Corn,80.0,brown
6.25,60.0,44.0,78.0,25.213487522899,371.51574309208587,Rice,74.786512477101,brown
8.0,55.0,45.0,65.0,18.206545781487804,371.51574309208587,Barley,80.0,brown
8.0,55.0,49.50000000000001,58.5,12.527270777674536,371.51574309208587,Soybean,80.0,brown
6.25,55.00000000000001,48.0,66.0,14.512576680341327,371.51574309208587,Cotton,80.0,brown
5.5,54.0,42.0,71.5,15.39472530200679,371.51574309208587,Sugarcane,80.0,brown
6.25,45.0,40.0,60.0,16.152093444176913,371.51574309208587,Tomato,80.0,brown
6.5,60.0,45.0,77.0,20.32877465902836,371.51574309208587,Potato,79.67122534097163,brown
5.5,49.50000000000001,38.5,55.0,12.157172139104835,371.51574309208587,Sunflower,80.0,brown
8.0,55.0,40.5,71.5,20.43778483783258,371.51574309208587,Wheat,79.56221516216742,brown
6.5,66.0,50.0,84.0,10.737348609868947,371.51574309208587,Corn,80.0,brown
8.0,66.0,49.50000000000001,84.5,10.08502618121217,371.51574309208587,Rice,80.0,brown
6.25,50.0,40.0,60.0,15.240515741000644,371.51574309208587,Barley,80.0,brown
6.75,40.0,33.0,45.0,13.371034995628952,371.51574309208587,Soybean,80.0,brown
6.75,44.0,36.0,55.00000000000001,16.596166047212733,371.51574309208587,Cotton,80.0,brown
6.5,72.0,60.0,91.0,6.32606758944392,371.51574309208587,Sugarcane,80.0,brown
6.75,36.0,30.0,50.0,14.969999378325628,371.51574309208587,Tomato,80.0,brown
8.0,55.0,40.5,71.5,17.63459058367079,371.51574309208587,Potato,80.0,brown
5.5,49.50000000000001,38.5,55.0,10.897500168776634,371.51574309208587,Sunflower,80.0,brown
6.75,40.0,27.0,55.00000000000001,14.368126696988998,371.51574309208587,Wheat,80.0,brown
6.25,55.00000000000001,40.0,72.0,23.218401066515167,371.51574309208587,Corn,76.78159893348483,brown
5.5,54.0,38.5,71.5,16.174140003643174,371.51574309208587,Rice,80.0,brown
6.25,50.0,40.0,60.0,22.401810231911,371.51574309208587,Barley,77.598189768089,brown
8.0,55.0,49.50000000000001,58.5,28.72917972703372,371.51574309208587,Soybean,71.27082027296628,brown
6.75,44.0,36.0,55.00000000000001,14.950702254281628,371.51574309208587,Cotton,80.0,brown
5.5,54.0,42.0,71.5,12.813899713024089,371.51574309208587,Sugarcane,80.0,brown
5.5,40.5,35.0,55.0,20.05554653601492,371.51574309208587,Tomato,79.94445346398508,brown
6.75,40.0,27.0,55.00000000000001,7.703397087497573,371.51574309208587,Potato,80.0,brown
6.25,55.00000000000001,44.0,60.0,16.530026727529744,371.51574309208587,Sunflower,80.0,brown
5.5,45.0,31.5,60.50000000000001,15.50842581236786,371.51574309208587,Wheat,80.0,brown
8.0,60.50000000000001,45.0,78.0,10.568436186093097,371.51574309208587,Corn,80.0,brown
6.75,48.0,33.0,65.0,17.913461660375233,371.51574309208587,Rice,80.0,brown
8.0,55.0,45.0,65.0,17.06584667480318,371.51574309208587,Barley,80.0,brown
6.75,40.0,33.0,45.0,18.24801257566707,371.51574309208587,Soybean,80.0,brown
6.25,55.00000000000001,48.0,66.0,5.892978903853658,371.51574309208587,Cotton,80.0,brown
8.0,66.0,54.0,84.5,8.564176148814862,371.51574309208587,Sugarcane,80.0,brown
5.5,40.5,35.0,55.0,15.567936339565708,371.51574309208587,Tomato,80.0,brown
6.75,40.0,27.0,55.00000000000001,15.851493414675474,371.51574309208587,Potato,80.0,brown
8.0,60.50000000000001,49.50000000000001,65.0,12.96359972019344,371.51574309208587,Sunflower,80.0,brown
6.25,50.0,36.0,66.0,11.65177686042143,371.51574309208587,Wheat,80.0,brown
6.75,44.0,30.0,60.0,8.255373927533721,371.51574309208587,Corn,80.0,brown
6.75,48.0,33.0,65.0,23.821924500713145,371.51574309208587,Rice,76.17807549928685,brown
5.5,45.0,35.0,55.0,13.73876281326032,371.51574309208587,Barley,80.0,brown
8.0,55.0,49.50000000000001,58.5,5.590275807946895,371.51574309208587,Soybean,80.0,brown
6.75,44.0,36.0,55.00000000000001,14.5547409650414,371.51574309208587,Cotton,80.0,brown
6.75,48.0,36.0,65.0,7.27937209999056,371.51574309208587,Sugarcane,80.0,brown
6.5,54.0,50.0,70.0,17.088058479155976,371.51574309208587,Tomato,80.0,brown
8.0,55.0,40.5,71.5,15.90710860030642,371.51574309208587,Potato,80.0,brown
5.5,49.50000000000001,38.5,55.0,16.20118462075157,371.51574309208587,Sunflower,80.0,brown
6.5,60.0,45.0,77.0,16.185687884938048,371.51574309208587,Wheat,80.0,brown
6.5,66.0,50.0,84.0,8.716707904308876,371.51574309208587,Corn,80.0,brown
8.0,66.0,49.50000000000001,84.5,11.593074424290162,371.51574309208587,Rice,80.0,brown
5.5,45.0,35.0,55.0,8.203644337481606,371.51574309208587,Barley,80.0,brown
6.75,40.0,33.0,45.0,6.097890379600038,371.51574309208587,Soybean,80.0,brown
5.5,49.50000000000001,42.0,60.50000000000001,7.9999857944840915,371.51574309208587,Cotton,80.0,brown
6.25,60.0,48.0,78.0,11.9452273915103,371.51574309208587,Sugarcane,80.0,brown
6.25,45.0,40.0,60.0,15.571929368161758,371.51574309208587,Tomato,80.0,brown
6.25,50.0,36.0,66.0,10.816762532020286,371.51574309208587,Potato,80.0,brown
5.5,49.50000000000001,38.5,55.0,14.331398724620808,371.51574309208587,Sunflower,80.0,brown
5.5,45.0,31.5,60.50000000000001,9.349250384495708,371.51574309208587,Wheat,80.0,brown
6.5,66.0,50.0,84.0,16.386509467205727,371.51574309208587,Corn,80.0,brown
5.5,54.0,38.5,71.5,21.4973477459718,371.51574309208587,Rice,78.50265225402819,brown
6.5,60.0,50.0,70.0,6.099503498598434,371.51574309208587,Barley,80.0,brown
5.5,45.0,38.5,49.5,13.116712657293093,371.51574309208587,Soybean,80.0,brown
8.0,60.50000000000001,54.0,71.5,15.232726978776178,371.51574309208587,Cotton,80.0,brown
6.25,60.0,48.0,78.0,13.109761706018284,371.51574309208587,Sugarcane,80.0,brown
8.0,49.5,45.0,65.0,17.543086173932863,371.51574309208587,Tomato,80.0,brown
6.75,40.0,27.0,55.00000000000001,20.141133513424943,371.51574309208587,Potato,79.85886648657505,brown
6.75,44.0,33.0,50.0,21.95954908886696,371.51574309208587,Sunflower,78.04045091113305,brown
8.0,55.0,40.5,71.5,12.538334779707217,371.51574309208587,Wheat,80.0,brown
6.25,55.00000000000001,40.0,72.0,8.607868296609062,371.51574309208587,Corn,80.0,brown
8.0,66.0,49.50000000000001,84.5,17.375299798616254,371.51574309208587,Rice,80.0,brown
8.0,55.0,45.0,65.0,16.041075038845893,371.51574309208587,Barley,80.0,brown
6.5,60.0,55.00000000000001,63.0,19.04841760480846,371.51574309208587,Soybean,80.0,brown
6.75,44.0,36.0,55.00000000000001,22.93307279865308,371.51574309208587,Cotton,77.06692720134691,brown
6.5,72.0,60.0,91.0,13.2504125332649,371.51574309208587,Sugarcane,80.0,brown
5.5,40.5,35.0,55.0,19.368200662841303,371.51574309208587,Tomato,80.0,brown
8.0,55.0,40.5,71.5,11.994731154432428,371.51574309208587,Potato,80.0,brown
5.5,49.50000000000001,38.5,55.0,18.74271313625306,371.51574309208587,Sunflower,80.0,brown
5.5,45.0,31.5,60.50000000000001,5.284045119438899,371.51574309208587,Wheat,80.0,brown
8.0,60.50000000000001,45.0,78.0,20.512060240435453,371.51574309208587,Corn,79.48793975956454,brown
5.5,54.0,38.5,71.5,10.913700144449743,371.51574309208587,Rice,80.0,brown
8.0,55.0,45.0,65.0,16.35774416703092,371.51574309208587,Barley,80.0,brown
6.5,60.0,55.00000000000001,63.0,15.242526527736622,371.51574309208587,Soybean,80.0,brown
8.0,60.50000000000001,54.0,71.5,15.418119936003569,371.51574309208587,Cotton,80.0,brown
5.5,54.0,42.0,71.5,11.465582905904268,371.51574309208587,Sugarcane,80.0,brown
8.0,49.5,45.0,65.0,7.282569236192966,371.51574309208587,Tomato,80.0,brown
6.5,60.0,45.0,77.0,19.442970503959536,371.51574309208587,Potato,80.0,brown
6.25,55.00000000000001,44.0,60.0,23.28998458963838,371.51574309208587,Sunflower,76.71001541036162,brown
6.25,50.0,36.0,66.0,22.17828626905389,371.51574309208587,Wheat,77.82171373094612,brown
5.5,49.50000000000001,35.0,66.0,11.32592789023953,371.51574309208587,Corn,80.0,brown
8.0,66.0,49.50000000000001,84.5,21.242186359905297,371.51574309208587,Rice,78.7578136400947,brown
8.0,55.0,45.0,65.0,9.596169139074174,371.51574309208587,Barley,80.0,brown
5.5,45.0,38.5,49.5,12.378674972986046,371.51574309208587,Soybean,80.0,brown
5.5,49.50000000000001,42.0,60.50000000000001,12.998316013261254,371.51574309208587,Cotton,80.0,brown
5.5,54.0,42.0,71.5,22.429689330010447,371.51574309208587,Sugarcane,77.57031066998955,brown
6.5,54.0,50.0,70.0,10.251356903852498,371.51574309208587,Tomato,80.0,brown
6.75,40.0,27.0,55.00000000000001,6.441944281241968,371.51574309208587,Potato,80.0,brown
6.75,44.0,33.0,50.0,15.155460563377044,371.51574309208587,Sunflower,80.0,brown
6.25,50.0,36.0,66.0,17.505050028275924,371.51574309208587,Wheat,80.0,brown
5.5,49.50000000000001,35.0,66.0,19.64895480715823,371.51574309208587,Corn,80.0,brown
6.75,48.0,33.0,65.0,15.81026331145432,371.51574309208587,Rice,80.0,brown
5.5,45.0,35.0,55.0,16.058276149282797,371.51574309208587,Barley,80.0,brown
8.0,55.0,49.50000000000001,58.5,13.39369675230414,371.51574309208587,Soybean,80.0,brown
5.5,49.50000000000001,42.0,60.50000000000001,14.50842041834777,371.51574309208587,Cotton,80.0,brown
6.75,48.0,36.0,65.0,16.73031998950032,371.51574309208587,Sugarcane,80.0,brown
5.5,40.5,35.0,55.0,10.644134827896078,371.51574309208587,Tomato,80.0,brown
6.75,40.0,27.0,55.00000000000001,23.705380572802586,371.51574309208587,Potato,76.29461942719742,brown
6.75,44.0,33.0,50.0,5.793246013710091,371.51574309208587,Sunflower,80.0,brown
8.0,55.0,40.5,71.5,24.73971342268907,371.51574309208587,Wheat,75.26028657731092,brown
6.5,66.0,50.0,84.0,20.249223264934223,371.51574309208587,Corn,79.75077673506578,brown
5.5,54.0,38.5,71.5,12.383230375417016,371.51574309208587,Rice,80.0,brown
6.25,50.0,40.0,60.0,8.232532159249748,371.51574309208587,Barley,80.0,brown
5.5,45.0,38.5,49.5,12.124560523271972,371.51574309208587,Soybean,80.0,brown
6.25,55.00000000000001,48.0,66.0,17.568773308477844,371.51574309208587,Cotton,80.0,brown
6.25,60.0,48.0,78.0,10.8170204928891,371.51574309208587,Sugarcane,80.0,brown
6.25,45.0,40.0,60.0,15.682819233381643,371.51574309208587,Tomato,80.0,brown
6.75,40.0,27.0,55.00000000000001,16.429579659020078,371.51574309208587,Potato,80.0,brown
6.75,44.0,33.0,50.0,8.985574751316136,371.51574309208587,Sunflower,80.0,brown
8.0,55.0,40.5,71.5,12.618110999301694,371.51574309208587,Wheat,80.0,brown
8.0,60.50000000000001,45.0,78.0,14.70524334883994,371.51574309208587,Corn,80.0,brown
8.0,66.0,49.50000000000001,84.5,10.972613675327786,371.51574309208587,Rice,80.0,brown
8.0,55.0,45.0,65.0,21.9174902741117,371.51574309208587,Barley,78.0825097258883,brown
5.5,45.0,38.5,49.5,6.717605965730103,371.51574309208587,Soybean,80.0,brown
6.25,55.00000000000001,48.0,66.0,9.769347299810889,371.51574309208587,Cotton,80.0,brown
5.5,54.0,42.0,71.5,19.59447657573537,371.51574309208587,Sugarcane,80.0,brown
6.5,54.0,50.0,70.0,15.997505082754955,371.51574309208587,Tomato,80.0,brown
6.75,40.0,27.0,55.00000000000001,14.607893107749378,371.51574309208587,Potato,80.0,brown
6.25,55.00000000000001,44.0,60.0,12.710913712142522,371.51574309208587,Sunflower,80.0,brown
5.5,45.0,31.5,60.50000000000001,30.602900475964816,371.51574309208587,Wheat,69.39709952403518,brown
5.5,49.50000000000001,35.0,66.0,26.46472744490336,371.51574309208587,Corn,73.53527255509664,brown
5.5,54.0,38.5,71.5,22.536735454445843,371.51574309208587,Rice,77.46326454555415,brown
6.75,40.0,30.0,50.0,30.813001633946136,371.51574309208587,Barley,69.18699836605387,brown
6.25,50.0,44.0,54.0,24.50645003692762,371.51574309208587,Soybean,75.49354996307238,brown
8.0,60.50000000000001,54.0,71.5,21.394406015547528,371.51574309208587,Cotton,78.60559398445247,brown
8.0,66.0,54.0,84.5,19.84989877133632,371.51574309208587,Sugarcane,80.0,brown
6.5,54.0,50.0,70.0,15.8950137687454,371.51574309208587,Tomato,80.0,brown
6.25,50.0,36.0,66.0,28.2624360297456,371.51574309208587,Potato,71.7375639702544,brown
5.5,49.50000000000001,38.5,55.0,32.059175267332925,371.51574309208587,Sunflower,67.94082473266707,brown
6.75,40.0,27.0,55.00000000000001,30.466909439026768,371.51574309208587,Wheat,69.53309056097324,brown
6.75,44.0,30.0,60.0,26.55722117553292,371.51574309208587,Corn,73.44277882446708,brown
6.25,60.0,44.0,78.0,30.22087607661278,371.51574309208587,Rice,69.77912392338722,brown
6.5,60.0,50.0,70.0,30.579672107670632,371.51574309208587,Barley,69.42032789232937,brown
8.0,55.0,49.50000000000001,58.5,21.852338953438974,371.51574309208587,Soybean,78.14766104656103,brown
6.75,44.0,36.0,55.00000000000001,24.074389236537883,371.51574309208587,Cotton,75.92561076346212,brown
6.75,48.0,36.0,65.0,18.50738108079869,371.51574309208587,Sugarcane,80.0,brown
6.75,36.0,30.0,50.0,23.49342118949338,371.51574309208587,Tomato,76.50657881050662,brown
5.5,45.0,31.5,60.50000000000001,22.527722027519545,371.51574309208587,Potato,77.47227797248046,brown
8.0,60.50000000000001,49.50000000000001,65.0,29.18342611838022,371.51574309208587,Sunflower,70.81657388161977,brown
5.5,45.0,31.5,60.50000000000001,20.83360122288727,371.51574309208587,Wheat,79.16639877711273,brown
6.75,44.0,30.0,60.0,20.023662604198343,371.51574309208587,Corn,79.97633739580166,brown
5.5,54.0,38.5,71.5,32.18877598604596,371.51574309208587,Rice,67.81122401395405,brown
6.75,40.0,30.0,50.0,20.112661493741648,371.51574309208587,Barley,79.88733850625835,brown
6.75,40.0,33.0,45.0,21.19553330027821,371.51574309208587,Soybean,78.80446669972179,brown
6.75,44.0,36.0,55.00000000000001,22.695267201658407,371.51574309208587,Cotton,77.30473279834159,brown
6.75,48.0,36.0,65.0,20.74131447112092,371.51574309208587,Sugarcane,79.25868552887908,brown
8.0,49.5,45.0,65.0,23.678621985750706,371.51574309208587,Tomato,76.32137801424929,brown
8.0,55.0,40.5,71.5,23.11619488904097,371.51574309208587,Potato,76.88380511095903,brown
6.75,44.0,33.0,50.0,29.11770807987728,371.51574309208587,Sunflower,70.88229192012273,brown
6.5,60.0,45.0,77.0,27.407271419059622,371.51574309208587,Wheat,72.59272858094037,brown
8.0,60.50000000000001,45.0,78.0,30.73644986084856,371.51574309208587,Corn,69.26355013915145,brown
6.5,72.0,55.00000000000001,91.0,23.00567774259558,371.51574309208587,Rice,76.99432225740442,brown
5.5,45.0,35.0,55.0,35.77734823980818,371.51574309208587,Barley,64.22265176019182,brown
8.0,55.0,49.50000000000001,58.5,22.293533819903736,371.51574309208587,Soybean,77.70646618009627,brown
5.5,49.50000000000001,42.0,60.50000000000001,24.63373686781473,371.51574309208587,Cotton,75.36626313218528,brown
6.25,60.0,48.0,78.0,29.93747871230645,371.51574309208587,Sugarcane,70.06252128769354,brown
6.25,45.0,40.0,60.0,32.35446726598188,371.51574309208587,Tomato,67.64553273401812,brown
6.5,60.0,45.0,77.0,27.432794588175152,371.51574309208587,Potato,72.56720541182484,brown
6.75,44.0,33.0,50.0,19.151105027485343,371.51574309208587,Sunflower,80.0,brown
6.25,50.0,36.0,66.0,19.963649931576235,371.51574309208587,Wheat,80.0,brown
5.5,49.50000000000001,35.0,66.0,25.2518001142522,371.51574309208587,Corn,74.7481998857478,brown
6.25,60.0,44.0,78.0,21.29761800747299,371.51574309208587,Rice,78.70238199252701,brown
6.75,40.0,30.0,50.0,17.728710209257514,371.51574309208587,Barley,80.0,brown
6.25,50.0,44.0,54.0,33.10817228662019,371.51574309208587,Soybean,66.89182771337981,brown
6.5,66.0,60.0,77.0,23.28094459208777,371.51574309208587,Cotton,76.71905540791224,brown
5.5,54.0,42.0,71.5,19.11166587486452,371.51574309208587,Sugarcane,80.0,brown
6.5,54.0,50.0,70.0,34.090439420555924,371.51574309208587,Tomato,65.90956057944408,brown
8.0,55.0,40.5,71.5,35.952850671313925,371.51574309208587,Potato,64.04714932868607,brown
6.25,55.00000000000001,44.0,60.0,28.71530871759634,371.51574309208587,Sunflower,71.28469128240366,brown
6.25,50.0,36.0,66.0,24.36601942910264,371.51574309208587,Wheat,75.63398057089736,brown
5.5,49.50000000000001,35.0,66.0,31.17073493730981,371.51574309208587,Corn,68.82926506269018,brown
6.75,48.0,33.0,65.0,28.1214142453878,371.51574309208587,Rice,71.8785857546122,brown
5.5,45.0,35.0,55.0,21.655837761653704,371.51574309208587,Barley,78.3441622383463,brown
6.75,40.0,33.0,45.0,22.854911492612807,371.51574309208587,Soybean,77.14508850738719,brown
6.25,55.00000000000001,48.0,66.0,18.738800291260503,371.51574309208587,Cotton,80.0,brown
8.0,66.0,54.0,84.5,30.87750514635076,371.51574309208587,Sugarcane,69.12249485364924,brown
6.5,54.0,50.0,70.0,20.274314289126053,371.51574309208587,Tomato,79.72568571087395,brown
6.75,40.0,27.0,55.00000000000001,31.51895376062257,371.51574309208587,Potato,68.48104623937743,brown
6.5,66.0,55.00000000000001,70.0,21.96060121460133,371.51574309208587,Sunflower,78.03939878539867,brown
5.5,45.0,31.5,60.50000000000001,25.120916230282223,371.51574309208587,Wheat,74.87908376971777,brown
6.75,44.0,30.0,60.0,28.450715289872107,371.51574309208587,Corn,71.54928471012789,brown
6.25,60.0,44.0,78.0,27.20059792740489,371.51574309208587,Rice,72.79940207259511,brown
6.75,40.0,30.0,50.0,28.01092983488073,371.51574309208587,Barley,71.98907016511927,brown
6.25,50.0,44.0,54.0,21.931683552019056,371.51574309208587,Soybean,78.06831644798095,brown
6.75,44.0,36.0,55.00000000000001,33.88725245981167,371.51574309208587,Cotton,66.11274754018834,brown
6.25,60.0,48.0,78.0,32.97485921300938,371.51574309208587,Sugarcane,67.02514078699062,brown
6.25,45.0,40.0,60.0,25.474593702303853,371.51574309208587,Tomato,74.52540629769615,brown
6.5,60.0,45.0,77.0,28.527868295074644,371.51574309208587,Potato,71.47213170492536,brown
5.5,49.50000000000001,38.5,55.0,20.54499207652956,371.51574309208587,Sunflower,79.45500792347045,brown
6.5,60.0,45.0,77.0,22.100608529710925,371.51574309208587,Wheat,77.89939147028907,brown
6.5,66.0,50.0,84.0,29.43791926516464,371.51574309208587,Corn,70.56208073483536,brown
6.5,72.0,55.00000000000001,91.0,19.381371854713315,371.51574309208587,Rice,80.0,brown
5.5,45.0,35.0,55.0,20.95993670648497,371.51574309208587,Barley,79.04006329351503,brown
8.0,55.0,49.50000000000001,58.5,22.73636392673683,371.51574309208587,Soybean,77.26363607326317,brown
5.5,49.50000000000001,42.0,60.50000000000001,23.468231555764497,371.51574309208587,Cotton,76.5317684442355,brown
6.5,72.0,60.0,91.0,27.26816190575128,371.51574309208587,Sugarcane,72.73183809424873,brown
6.5,54.0,50.0,70.0,27.31339866616701,371.51574309208587,Tomato,72.68660133383298,brown
5.5,45.0,31.5,60.50000000000001,20.38849493843525,371.51574309208587,Potato,79.61150506156474,brown
8.0,60.50000000000001,49.50000000000001,65.0,13.619261262536757,371.51574309208587,Sunflower,80.0,brown
8.0,55.0,40.5,71.5,23.422220050561947,371.51574309208587,Wheat,76.57777994943805,brown
6.25,55.00000000000001,40.0,72.0,37.717488811917256,371.51574309208587,Corn,62.28251118808274,brown
8.0,66.0,49.50000000000001,84.5,31.14439480510124,371.51574309208587,Rice,68.85560519489876,brown
6.25,50.0,40.0,60.0,28.24560030278884,371.51574309208587,Barley,71.75439969721117,brown
6.25,50.0,44.0,54.0,20.82527475469104,371.51574309208587,Soybean,79.17472524530896,brown
5.5,49.50000000000001,42.0,60.50000000000001,25.87710910706536,371.51574309208587,Cotton,74.12289089293463,brown
6.5,72.0,60.0,91.0,30.04429795589241,371.51574309208587,Sugarcane,69.95570204410758,brown
